invoice_id,branch,city,category,payment_method,date,unit_price,quantity,rating,profit_margin,total_price,year,month
239,WALM040,Edinburg,Electronic accessories,Cash,2019-02-03,13.22,5.0,4.3,0.48,66.10000000000001,2019,febuary
240,WALM085,Kerrville,Fashion accessories,Ewallet,2019-11-01,89.69,1.0,4.9,0.33,89.69,2019,november
241,WALM009,Plano,Food and beverages,Credit card,2019-11-01,24.94,9.0,5.6,0.48,224.46,2019,november
242,WALM100,Canyon,Health and beauty,Credit card,2019-11-03,59.77,2.0,5.8,0.18,119.54,2019,november
243,WALM077,Coppell,Fashion accessories,Credit card,2019-02-28,93.2,2.0,6.0,0.33,186.4,2019,febuary
244,WALM034,College Station,Home and lifestyle,Cash,2019-05-01,62.65,4.0,4.2,0.48,250.6,2019,may
245,WALM070,Hurst,Home and lifestyle,Credit card,2019-02-02,93.87,8.0,8.3,0.33,750.96,2019,febuary
246,WALM021,McAllen,Home and lifestyle,Cash,2019-01-01,47.59,8.0,5.7,0.48,380.72,2019,january
247,WALM044,Pharr,Electronic accessories,Cash,2019-09-02,81.4,3.0,4.8,0.48,244.20000000000002,2019,september
248,WALM055,Waxahachie,Fashion accessories,Ewallet,2019-01-23,17.94,5.0,6.8,0.33,89.7,2019,january
249,WALM019,Pasadena,Electronic accessories,Credit card,2019-07-01,77.72,4.0,8.8,0.48,310.88,2019,july
250,WALM026,Denton,Food and beverages,Credit card,2019-01-14,73.06,7.0,4.2,0.48,511.42,2019,january
251,WALM033,Pearland,Food and beverages,Ewallet,2019-02-02,46.55,9.0,6.4,0.48,418.95,2019,febuary
252,WALM078,Del Rio,Fashion accessories,Credit card,2019-03-17,35.19,10.0,8.4,0.33,351.9,2019,march
253,WALM066,Grapevine,Sports and travel,Credit card,2019-02-03,14.39,2.0,7.2,0.33,28.78,2019,febuary
254,WALM011,Lubbock,Home and lifestyle,Cash,2019-03-16,23.75,4.0,5.2,0.48,95.0,2019,march
255,WALM016,Brownsville,Home and lifestyle,Cash,2019-06-01,58.9,8.0,8.9,0.48,471.2,2019,june
256,WALM048,Harlingen,Fashion accessories,Cash,2019-01-29,32.62,4.0,9.0,0.48,130.48,2019,january
257,WALM067,Haltom City,Electronic accessories,Credit card,2019-01-31,66.35,1.0,9.7,0.33,66.35,2019,january
258,WALM049,North Richland Hills,Home and lifestyle,Ewallet,2019-05-02,25.91,6.0,8.7,0.48,155.46,2019,may
259,WALM029,Round Rock,Electronic accessories,Ewallet,2019-02-13,32.25,4.0,6.5,0.48,129.0,2019,febuary
260,WALM100,Canyon,Electronic accessories,Credit card,2019-07-02,65.94,4.0,6.9,0.18,263.76,2019,july
261,WALM074,Weslaco,Electronic accessories,Cash,2019-03-19,75.06,9.0,6.2,0.33,675.54,2019,march
262,WALM019,Pasadena,Fashion accessories,Ewallet,2019-07-03,16.45,4.0,5.6,0.48,65.8,2019,july
263,WALM022,Mesquite,Fashion accessories,Cash,2019-03-13,38.3,4.0,5.7,0.48,153.2,2019,march
264,WALM099,Weatherford,Sports and travel,Cash,2019-09-02,22.24,10.0,4.2,0.18,222.39999999999998,2019,september
265,WALM095,Big Spring,Sports and travel,Ewallet,2019-02-26,54.45,1.0,7.9,0.33,54.45,2019,febuary
266,WALM075,San Marcos,Sports and travel,Credit card,2019-12-03,98.4,7.0,8.7,0.33,688.8000000000001,2019,december
267,WALM072,Lancaster,Home and lifestyle,Credit card,2019-03-14,35.47,4.0,6.9,0.33,141.88,2019,march
268,WALM081,Friendswood,Food and beverages,Cash,2019-08-01,74.6,10.0,9.5,0.33,746.0,2019,august
269,WALM001,Houston,Home and lifestyle,Credit card,2019-05-01,70.74,4.0,4.4,0.36,282.96,2019,may
270,WALM001,Houston,Home and lifestyle,Ewallet,2019-04-01,35.54,10.0,7.0,0.36,355.4,2019,april
271,WALM069,Rockwall,Sports and travel,Ewallet,2019-06-03,67.43,5.0,6.3,0.33,337.15000000000003,2019,june
272,WALM027,Abilene,Health and beauty,Cash,2019-03-01,21.12,2.0,9.7,0.48,42.24,2019,march
273,WALM094,Alamo,Home and lifestyle,Credit card,2019-07-01,21.54,9.0,8.8,0.33,193.85999999999999,2019,july
274,WALM025,Waco,Home and lifestyle,Cash,2019-01-27,12.03,2.0,5.1,0.48,24.06,2019,january
275,WALM042,Bryan,Health and beauty,Ewallet,2019-02-26,99.71,6.0,7.9,0.48,598.26,2019,febuary
276,WALM056,Rowlett,Fashion accessories,Cash,2019-07-01,47.97,7.0,6.2,0.33,335.78999999999996,2019,july
277,WALM027,Abilene,Home and lifestyle,Cash,2019-07-01,21.82,10.0,7.1,0.48,218.2,2019,july
278,WALM046,Temple,Fashion accessories,Ewallet,2019-02-02,95.42,4.0,6.4,0.48,381.68,2019,febuary
279,WALM091,Little Elm,Fashion accessories,Cash,2019-03-20,70.99,10.0,5.7,0.33,709.9,2019,march
280,WALM051,New Braunfels,Sports and travel,Credit card,2019-03-20,44.02,10.0,9.6,0.48,440.20000000000005,2019,march
281,WALM073,Seguin,Home and lifestyle,Credit card,2019-02-15,69.96,8.0,6.4,0.33,559.68,2019,febuary
282,WALM036,Allen,Home and lifestyle,Credit card,2019-06-03,37.0,1.0,7.9,0.48,37.0,2019,june
283,WALM097,Alice,Sports and travel,Cash,2019-06-01,15.34,1.0,6.5,0.18,15.34,2019,june
284,WALM030,Richardson,Health and beauty,Ewallet,2019-04-03,99.83,6.0,8.5,0.48,598.98,2019,april
285,WALM079,La Porte,Health and beauty,Cash,2019-12-03,47.67,4.0,9.1,0.33,190.68,2019,december
286,WALM052,Mansfield,Health and beauty,Cash,2019-02-20,66.68,5.0,7.6,0.57,333.40000000000003,2019,febuary
287,WALM010,Laredo,Home and lifestyle,Cash,2019-03-24,74.86,1.0,6.9,0.48,74.86,2019,march
288,WALM079,La Porte,Sports and travel,Cash,2019-01-31,23.75,9.0,9.5,0.33,213.75,2019,january
289,WALM094,Alamo,Food and beverages,Credit card,2019-01-25,48.51,7.0,5.2,0.33,339.57,2019,january
290,WALM074,Weslaco,Home and lifestyle,Cash,2019-03-02,94.88,7.0,4.2,0.33,664.16,2019,march
291,WALM017,McKinney,Electronic accessories,Credit card,2019-01-24,40.3,10.0,7.0,0.48,403.0,2019,january
292,WALM040,Edinburg,Electronic accessories,Ewallet,2019-03-14,27.85,7.0,6.0,0.48,194.95000000000002,2019,march
293,WALM007,Arlington,Electronic accessories,Cash,2019-02-18,62.48,1.0,4.7,0.48,62.48,2019,febuary
294,WALM015,Grand Prairie,Food and beverages,Cash,2019-01-21,36.36,2.0,7.1,0.48,72.72,2019,january
295,WALM023,Midland,Health and beauty,Ewallet,2019-03-13,18.11,10.0,5.9,0.48,181.1,2019,march
296,WALM014,Amarillo,Electronic accessories,Cash,2019-03-03,51.92,5.0,7.5,0.48,259.6,2019,march
297,WALM036,Allen,Electronic accessories,Cash,2019-03-29,28.84,4.0,6.4,0.48,115.36,2019,march
298,WALM085,Kerrville,Home and lifestyle,Ewallet,2019-10-01,78.38,6.0,5.8,0.33,470.28,2019,october
299,WALM095,Big Spring,Home and lifestyle,Cash,2019-01-25,60.01,4.0,4.5,0.33,240.04,2019,january
300,WALM017,McKinney,Home and lifestyle,Cash,2019-01-19,88.61,1.0,7.7,0.48,88.61,2019,january
301,WALM100,Canyon,Fashion accessories,Credit card,2019-02-01,99.82,2.0,6.7,0.18,199.64,2019,febuary
302,WALM048,Harlingen,Health and beauty,Credit card,2019-12-03,39.01,1.0,4.7,0.48,39.01,2019,december
303,WALM031,Lewisville,Food and beverages,Cash,2019-02-25,48.61,1.0,4.4,0.48,48.61,2019,febuary
304,WALM026,Denton,Electronic accessories,Credit card,2019-03-18,51.19,4.0,4.7,0.48,204.76,2019,march
305,WALM045,Missouri City,Electronic accessories,Credit card,2019-02-23,14.96,8.0,8.6,0.48,119.68,2019,febuary
306,WALM053,Conroe,Electronic accessories,Ewallet,2019-03-26,72.2,7.0,4.3,0.21,505.40000000000003,2019,march
307,WALM088,Cleburne,Sports and travel,Cash,2019-03-30,40.23,7.0,9.6,0.33,281.60999999999996,2019,march
308,WALM066,Grapevine,Home and lifestyle,Cash,2019-02-17,88.79,8.0,4.1,0.33,710.32,2019,febuary
309,WALM033,Pearland,Electronic accessories,Ewallet,2019-03-21,26.48,3.0,4.7,0.48,79.44,2019,march
310,WALM012,Garland,Fashion accessories,Cash,2019-05-03,81.91,2.0,7.8,0.48,163.82,2019,may
311,WALM036,Allen,Sports and travel,Cash,2019-01-31,79.93,6.0,5.5,0.48,479.58000000000004,2019,january
312,WALM076,Huntsville,Fashion accessories,Ewallet,2019-05-02,69.33,2.0,9.7,0.33,138.66,2019,may
313,WALM012,Garland,Food and beverages,Credit card,2019-01-02,14.23,5.0,4.4,0.48,71.15,2019,january
314,WALM026,Denton,Health and beauty,Cash,2019-07-03,15.55,9.0,5.0,0.48,139.95000000000002,2019,july
315,WALM075,San Marcos,Electronic accessories,Cash,2019-10-02,78.13,10.0,4.4,0.33,781.3,2019,october
316,WALM030,Richardson,Food and beverages,Cash,2019-02-14,99.37,2.0,5.2,0.48,198.74,2019,febuary
317,WALM012,Garland,Food and beverages,Cash,2019-09-02,21.08,3.0,7.3,0.48,63.239999999999995,2019,september
318,WALM091,Little Elm,Electronic accessories,Cash,2019-10-01,74.79,5.0,4.9,0.33,373.95000000000005,2019,october
319,WALM048,Harlingen,Health and beauty,Credit card,2019-11-03,29.67,7.0,8.1,0.48,207.69,2019,november
320,WALM059,Pflugerville,Health and beauty,Ewallet,2019-02-18,44.07,4.0,8.4,0.33,176.28,2019,febuary
321,WALM065,Texas City,Food and beverages,Cash,2019-02-26,22.93,9.0,5.5,0.33,206.37,2019,febuary
322,WALM016,Brownsville,Health and beauty,Cash,2019-01-18,39.42,1.0,8.4,0.48,39.42,2019,january
323,WALM037,League City,Health and beauty,Ewallet,2019-02-15,15.26,6.0,9.8,0.48,91.56,2019,febuary
324,WALM010,Laredo,Fashion accessories,Cash,2019-08-03,61.77,5.0,6.7,0.48,308.85,2019,august
325,WALM086,Rosenberg,Home and lifestyle,Credit card,2019-01-17,21.52,6.0,9.4,0.33,129.12,2019,january
326,WALM088,Cleburne,Sports and travel,Ewallet,2019-12-03,97.74,4.0,6.4,0.33,390.96,2019,december
327,WALM069,Rockwall,Food and beverages,Cash,2019-09-03,99.78,5.0,5.4,0.33,498.9,2019,september
328,WALM057,Euless,Food and beverages,Cash,2019-12-03,94.26,4.0,8.6,0.33,377.04,2019,december
329,WALM052,Mansfield,Health and beauty,Credit card,2019-01-25,51.13,4.0,4.0,0.57,204.52,2019,january
330,WALM063,Georgetown,Electronic accessories,Cash,2019-03-25,36.36,4.0,7.6,0.33,145.44,2019,march
331,WALM071,Lufkin,Home and lifestyle,Cash,2019-07-02,22.02,9.0,6.8,0.33,198.18,2019,july
332,WALM076,Huntsville,Food and beverages,Credit card,2019-02-17,32.9,3.0,9.1,0.33,98.69999999999999,2019,febuary
333,WALM070,Hurst,Fashion accessories,Cash,2019-03-02,77.02,5.0,5.5,0.33,385.09999999999997,2019,march
334,WALM034,College Station,Food and beverages,Credit card,2019-03-14,23.48,2.0,7.9,0.48,46.96,2019,march
335,WALM089,Southlake,Sports and travel,Ewallet,2019-03-24,14.7,5.0,8.5,0.33,73.5,2019,march
336,WALM032,Tyler,Electronic accessories,Credit card,2019-03-21,28.45,5.0,9.1,0.48,142.25,2019,march
337,WALM024,Carrollton,Fashion accessories,Ewallet,2019-03-19,76.4,9.0,7.5,0.48,687.6,2019,march
338,WALM100,Canyon,Sports and travel,Cash,2019-02-24,57.95,6.0,5.2,0.18,347.70000000000005,2019,febuary
339,WALM016,Brownsville,Electronic accessories,Credit card,2019-03-28,47.65,3.0,9.5,0.48,142.95,2019,march
340,WALM051,New Braunfels,Food and beverages,Credit card,2019-05-02,42.82,9.0,8.9,0.48,385.38,2019,may
341,WALM014,Amarillo,Electronic accessories,Credit card,2019-10-02,48.09,3.0,7.8,0.48,144.27,2019,october
342,WALM030,Richardson,Health and beauty,Ewallet,2019-05-03,55.97,7.0,8.9,0.48,391.78999999999996,2019,may
343,WALM037,League City,Health and beauty,Cash,2019-02-15,76.9,7.0,7.7,0.48,538.3000000000001,2019,febuary
344,WALM045,Missouri City,Food and beverages,Credit card,2019-01-30,97.03,5.0,9.3,0.48,485.15,2019,january
345,WALM007,Arlington,Sports and travel,Cash,2019-02-14,44.65,3.0,6.2,0.48,133.95,2019,febuary
346,WALM057,Euless,Fashion accessories,Ewallet,2019-02-27,77.93,9.0,7.6,0.33,701.3700000000001,2019,febuary
347,WALM096,Eagle Pass,Electronic accessories,Cash,2019-04-02,71.95,1.0,7.3,0.18,71.95,2019,april
348,WALM066,Grapevine,Home and lifestyle,Cash,2019-01-20,89.25,8.0,4.7,0.33,714.0,2019,january
349,WALM095,Big Spring,Electronic accessories,Cash,2019-03-28,26.02,7.0,5.1,0.33,182.14,2019,march
350,WALM087,Waxahachie,Health and beauty,Credit card,2019-02-27,13.5,10.0,4.8,0.33,135.0,2019,febuary
351,WALM017,McKinney,Fashion accessories,Credit card,2019-02-15,99.3,10.0,6.6,0.48,993.0,2019,febuary
352,WALM029,Round Rock,Electronic accessories,Cash,2019-01-26,51.69,7.0,5.5,0.48,361.83,2019,january
353,WALM098,Mineral Wells,Fashion accessories,Credit card,2019-03-14,54.73,7.0,8.5,0.18,383.10999999999996,2019,march
354,WALM019,Pasadena,Home and lifestyle,Cash,2019-02-03,27.0,9.0,4.8,0.48,243.0,2019,febuary
355,WALM082,Weslaco,Electronic accessories,Cash,2019-04-03,30.24,1.0,8.4,0.33,30.24,2019,april
356,WALM090,Brownwood,Food and beverages,Credit card,2019-07-01,89.14,4.0,7.8,0.33,356.56,2019,july
357,WALM028,Odessa,Fashion accessories,Credit card,2019-08-03,37.55,10.0,9.3,0.48,375.5,2019,august
358,WALM017,McKinney,Sports and travel,Cash,2019-09-01,95.44,10.0,5.2,0.48,954.4,2019,september
359,WALM070,Hurst,Electronic accessories,Ewallet,2019-01-03,27.5,3.0,6.5,0.33,82.5,2019,january
360,WALM081,Friendswood,Sports and travel,Cash,2019-03-16,74.97,1.0,5.6,0.33,74.97,2019,march
361,WALM010,Laredo,Food and beverages,Credit card,2019-02-17,80.96,8.0,7.4,0.48,647.68,2019,febuary
362,WALM070,Hurst,Food and beverages,Cash,2019-02-27,94.47,8.0,9.1,0.33,755.76,2019,febuary
363,WALM002,Dallas,Food and beverages,Ewallet,2019-07-03,99.79,2.0,8.0,0.36,199.58,2019,july
364,WALM089,Southlake,Home and lifestyle,Cash,2019-01-21,73.22,6.0,7.2,0.33,439.32,2019,january
365,WALM037,League City,Food and beverages,Cash,2019-02-19,41.24,4.0,7.1,0.48,164.96,2019,febuary
366,WALM079,La Porte,Fashion accessories,Cash,2019-06-01,81.68,4.0,9.1,0.33,326.72,2019,june
367,WALM072,Lancaster,Electronic accessories,Cash,2019-03-14,51.32,9.0,5.6,0.33,461.88,2019,march
368,WALM048,Harlingen,Home and lifestyle,Cash,2019-03-24,65.94,4.0,6.0,0.48,263.76,2019,march
369,WALM026,Denton,Sports and travel,Cash,2019-01-27,14.36,10.0,5.4,0.48,143.6,2019,january
370,WALM018,Frisco,Electronic accessories,Credit card,2019-06-03,21.5,9.0,7.8,0.48,193.5,2019,june
371,WALM005,Fort Worth,Electronic accessories,Cash,2019-02-02,26.26,7.0,9.9,0.48,183.82000000000002,2019,febuary
372,WALM071,Lufkin,Fashion accessories,Credit card,2019-01-25,60.96,2.0,4.9,0.33,121.92,2019,january
373,WALM086,Rosenberg,Home and lifestyle,Ewallet,2019-03-14,70.11,6.0,5.2,0.33,420.65999999999997,2019,march
374,WALM014,Amarillo,Fashion accessories,Cash,2019-01-29,42.08,6.0,8.9,0.48,252.48,2019,january
375,WALM020,Killeen,Home and lifestyle,Credit card,2019-03-01,67.09,5.0,9.1,0.48,335.45000000000005,2019,march
376,WALM009,Plano,Fashion accessories,Ewallet,2019-01-14,96.7,5.0,7.0,0.48,483.5,2019,january
377,WALM096,Eagle Pass,Home and lifestyle,Credit card,2019-05-01,35.38,9.0,9.6,0.33,318.42,2019,may
378,WALM037,League City,Sports and travel,Ewallet,2019-02-22,95.49,7.0,8.7,0.48,668.43,2019,febuary
379,WALM009,Plano,Fashion accessories,Ewallet,2019-06-02,96.98,4.0,9.4,0.48,387.92,2019,june
380,WALM045,Missouri City,Electronic accessories,Credit card,2019-01-30,23.65,4.0,4.0,0.48,94.6,2019,january
381,WALM047,Flower Mound,Sports and travel,Credit card,2019-11-01,82.33,4.0,7.5,0.48,329.32,2019,november
382,WALM008,Corpus Christi,Electronic accessories,Cash,2019-03-19,26.61,2.0,4.2,0.48,53.22,2019,march
383,WALM061,Cedar Park,Food and beverages,Cash,2019-01-14,99.69,5.0,9.9,0.33,498.45,2019,january
384,WALM091,Little Elm,Food and beverages,Ewallet,2019-01-03,74.89,4.0,4.2,0.33,299.56,2019,january
385,WALM039,Longview,Food and beverages,Ewallet,2019-06-01,40.94,5.0,9.9,0.48,204.7,2019,june
386,WALM084,Schertz,Sports and travel,Cash,2019-01-31,75.82,1.0,5.8,0.33,75.82,2019,january
387,WALM006,El Paso,Food and beverages,Cash,2019-11-03,46.77,6.0,6.0,0.48,280.62,2019,november
388,WALM034,College Station,Health and beauty,Credit card,2019-02-20,32.32,10.0,10.0,0.48,323.2,2019,febuary
389,WALM074,Weslaco,Fashion accessories,Cash,2019-01-27,54.07,9.0,9.5,0.33,486.63,2019,january
390,WALM066,Grapevine,Food and beverages,Credit card,2019-10-03,18.22,7.0,6.6,0.33,127.53999999999999,2019,october
391,WALM021,McAllen,Fashion accessories,Cash,2019-02-15,80.48,3.0,8.1,0.48,241.44,2019,febuary
392,WALM002,Dallas,Fashion accessories,Cash,2019-01-26,37.95,10.0,9.7,0.36,379.5,2019,january
393,WALM020,Killeen,Electronic accessories,Ewallet,2019-02-13,76.82,1.0,7.2,0.48,76.82,2019,febuary
394,WALM099,Weatherford,Sports and travel,Credit card,2019-09-03,52.26,10.0,6.2,0.18,522.6,2019,september
395,WALM045,Missouri City,Health and beauty,Credit card,2019-06-03,79.74,1.0,7.3,0.48,79.74,2019,june
396,WALM062,Galveston,Health and beauty,Ewallet,2019-01-24,77.5,5.0,4.3,0.33,387.5,2019,january
397,WALM075,San Marcos,Food and beverages,Ewallet,2019-03-13,54.27,5.0,4.6,0.33,271.35,2019,march
398,WALM092,Lake Jackson,Home and lifestyle,Cash,2019-03-15,13.59,9.0,5.8,0.33,122.31,2019,march
399,WALM017,McKinney,Health and beauty,Credit card,2019-05-03,41.06,6.0,8.3,0.48,246.36,2019,may
400,WALM016,Brownsville,Electronic accessories,Cash,2019-04-03,19.24,9.0,8.0,0.48,173.16,2019,april
401,WALM081,Friendswood,Food and beverages,Credit card,2019-03-25,39.43,6.0,9.4,0.33,236.57999999999998,2019,march
402,WALM084,Schertz,Home and lifestyle,Credit card,2019-12-03,46.22,4.0,6.2,0.33,184.88,2019,december
403,WALM030,Richardson,Home and lifestyle,Ewallet,2019-04-02,13.98,1.0,9.8,0.48,13.98,2019,april
404,WALM010,Laredo,Fashion accessories,Ewallet,2019-02-22,39.75,5.0,9.6,0.48,198.75,2019,febuary
405,WALM027,Abilene,Fashion accessories,Ewallet,2019-02-16,97.79,7.0,4.9,0.48,684.5300000000001,2019,febuary
406,WALM095,Big Spring,Sports and travel,Credit card,2019-01-19,67.26,4.0,8.0,0.33,269.04,2019,january
407,WALM009,Plano,Food and beverages,Credit card,2019-11-01,13.79,5.0,7.8,0.48,68.94999999999999,2019,november
408,WALM051,New Braunfels,Fashion accessories,Cash,2019-04-01,68.71,4.0,4.1,0.48,274.84,2019,april
409,WALM004,Austin,Home and lifestyle,Ewallet,2019-04-03,56.53,4.0,5.5,0.48,226.12,2019,april
410,WALM047,Flower Mound,Fashion accessories,Ewallet,2019-01-28,23.82,5.0,5.4,0.48,119.1,2019,january
411,WALM011,Lubbock,Health and beauty,Cash,2019-02-01,34.21,10.0,5.1,0.48,342.1,2019,febuary
412,WALM094,Alamo,Sports and travel,Ewallet,2019-01-25,21.87,2.0,6.9,0.33,43.74,2019,january
413,WALM005,Fort Worth,Health and beauty,Cash,2019-04-01,20.97,5.0,7.8,0.48,104.85,2019,april
414,WALM061,Cedar Park,Sports and travel,Ewallet,2019-10-03,25.84,3.0,6.6,0.33,77.52,2019,october
415,WALM074,Weslaco,Home and lifestyle,Cash,2019-03-22,50.93,8.0,9.2,0.33,407.44,2019,march
416,WALM025,Waco,Health and beauty,Ewallet,2019-01-25,96.11,1.0,7.8,0.48,96.11,2019,january
417,WALM035,San Angelo,Home and lifestyle,Credit card,2019-08-01,45.38,4.0,8.7,0.48,181.52,2019,august
418,WALM053,Conroe,Health and beauty,Ewallet,2019-01-22,81.51,1.0,9.2,0.57,81.51,2019,january
419,WALM062,Galveston,Health and beauty,Ewallet,2019-12-01,57.22,2.0,8.3,0.33,114.44,2019,december
420,WALM098,Mineral Wells,Electronic accessories,Cash,2019-04-02,25.22,7.0,8.2,0.18,176.54,2019,april
421,WALM055,Waxahachie,Food and beverages,Ewallet,2019-03-28,38.6,3.0,7.5,0.33,115.80000000000001,2019,march
422,WALM046,Temple,Electronic accessories,Cash,2019-01-23,84.05,3.0,9.8,0.48,252.14999999999998,2019,january
423,WALM022,Mesquite,Fashion accessories,Credit card,2019-08-02,97.21,10.0,8.7,0.48,972.0999999999999,2019,august
424,WALM032,Tyler,Fashion accessories,Credit card,2019-03-19,25.42,8.0,6.7,0.48,203.36,2019,march
425,WALM022,Mesquite,Fashion accessories,Cash,2019-09-03,16.28,1.0,5.0,0.48,16.28,2019,september
426,WALM048,Harlingen,Fashion accessories,Cash,2019-02-01,40.61,9.0,7.0,0.48,365.49,2019,febuary
427,WALM100,Canyon,Health and beauty,Cash,2019-01-21,53.17,7.0,8.9,0.18,372.19,2019,january
428,WALM039,Longview,Food and beverages,Credit card,2019-03-20,20.87,3.0,8.0,0.48,62.61,2019,march
429,WALM095,Big Spring,Sports and travel,Cash,2019-02-27,67.27,5.0,6.9,0.33,336.34999999999997,2019,febuary
430,WALM003,San Antonio,Home and lifestyle,Ewallet,2019-08-03,90.65,10.0,7.3,0.36,906.5,2019,august
431,WALM084,Schertz,Fashion accessories,Credit card,2019-01-31,69.08,2.0,6.9,0.33,138.16,2019,january
432,WALM010,Laredo,Food and beverages,Ewallet,2019-08-03,43.27,2.0,5.7,0.48,86.54,2019,august
433,WALM062,Galveston,Electronic accessories,Ewallet,2019-01-13,23.46,6.0,6.4,0.33,140.76,2019,january
434,WALM030,Richardson,Fashion accessories,Credit card,2019-09-03,95.54,7.0,9.6,0.48,668.7800000000001,2019,september
435,WALM075,San Marcos,Fashion accessories,Credit card,2019-02-22,47.44,1.0,6.8,0.33,47.44,2019,febuary
436,WALM044,Pharr,Sports and travel,Ewallet,2019-03-19,99.24,9.0,9.0,0.48,893.16,2019,march
437,WALM009,Plano,Sports and travel,Ewallet,2019-01-20,82.93,4.0,9.6,0.48,331.72,2019,january
438,WALM095,Big Spring,Home and lifestyle,Credit card,2019-08-03,33.99,6.0,7.7,0.33,203.94,2019,august
439,WALM090,Brownwood,Food and beverages,Ewallet,2019-08-03,17.04,4.0,7.0,0.33,68.16,2019,august
440,WALM037,League City,Electronic accessories,Credit card,2019-07-02,40.86,8.0,6.5,0.48,326.88,2019,july
441,WALM097,Alice,Food and beverages,Cash,2019-01-15,17.44,5.0,8.1,0.18,87.2,2019,january
442,WALM001,Houston,Sports and travel,Credit card,2019-03-22,88.43,8.0,4.3,0.36,707.44,2019,march
443,WALM029,Round Rock,Home and lifestyle,Credit card,2019-01-15,89.21,9.0,6.5,0.48,802.89,2019,january
444,WALM050,Victoria,Fashion accessories,Ewallet,2019-08-01,12.78,1.0,9.5,0.48,12.78,2019,august
445,WALM069,Rockwall,Sports and travel,Cash,2019-01-15,19.1,7.0,9.7,0.33,133.70000000000002,2019,january
446,WALM011,Lubbock,Health and beauty,Credit card,2019-01-28,19.15,1.0,9.5,0.48,19.15,2019,january
447,WALM027,Abilene,Food and beverages,Credit card,2019-02-14,27.66,10.0,8.9,0.48,276.6,2019,febuary
448,WALM028,Odessa,Fashion accessories,Credit card,2019-10-03,45.74,3.0,6.5,0.48,137.22,2019,october
449,WALM063,Georgetown,Health and beauty,Credit card,2019-12-01,27.07,1.0,5.3,0.33,27.07,2019,december
450,WALM077,Coppell,Sports and travel,Credit card,2019-03-26,39.12,1.0,9.6,0.33,39.12,2019,march
